image,url,brandLogo,brandUrl,model,description,price
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/2XCTKM25VVMG/1XCTKM71VVMG,2X9000 & 1X24000 BTU,3779
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/2XCTKM25VVMG/1XCTKM60VVMG,2X9000 & 1X22000 BTU,3729
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/2XCTKM25VVMG/1XCTKM50VVMG,2X9000 & 1X18000 BTU,3679
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/2XCTKM25VVMG/1XCTKM35VVMG,2X9000 & 1X12000 BTU,3599
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/1XCTKM25VVMG/2XCTKM35VVMG,1X9000 & 2X12000 BTU,3659
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/3XCTKM25VVMG,3X9000 BTU,3549
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 1 AIRCON- R32 RKM25XVMG/FTKM25XVMG,SMART ENVI 9000 BTU 5 TICKS,1309
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 1 AIRCON- R32 RKM71XVMG/FTKM71XVMG,SMART ENVI 24000 BTU 2 TICKS,2529
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM50VVMG/2XCTKM25VVMG/1XCTKM35VVMG-PROMO,2X9000 & 1X12000 BTU,3309
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM50VVMG/3XCTKM25VVMG-PROMO,3X9000 BTU,3249
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 2 AIRCON - WIFI MKM50VVMG/2XCTKM35VVMG-PROMO,2X12000 BTU,2689
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 2 AIRCON - WIFI MKM50VVMG/1XCTKM25VVMG/1XCTKM35VVMG-PROMO,1X9000 & 1X12000 BTU,2639
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 2 AIRCON - WIFI MKM50VVMG/2XCTKM25VVMG-PROMO,2X9000 BTU,2579
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM50VVMG/2XCTKM25VVMG/1XCTKM35VVMG,2X9000 & 1X12000 BTU,3199
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM50VVMG/3XCTKM25VVMG,3X9000 BTU,3139
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 2 AIRCON - WIFI MKM50VVMG/2XCTKM35VVMG,2X12000 BTU,2689
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 2 AIRCON - WIFI MKM50VVMG/1XCTKM25VVMG/1XCTKM35VVMG,1X9000 & 1X12000 BTU,2639
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 2 AIRCON - WIFI MKM50VVMG/2XCTKM25VVMG,2X9000 BTU,2579
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM75VVMG/2XCTKM35VVMG/1XCTKM50VVMG-PROMO,2X12000 & 1X18000 BTU,3829
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM75VVMG/3XCTKM25VVMG/1XCTKM35VVMG-PROMO,3X9000 & 1X12000 BTU,4429
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM75VVMG/4XCTKM25VVMG-PROMO,4X9000 BTU,4379
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM75VVMG/3XCTKM35VVMG-PROMO,3X12000 BTU,3759
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM75VVMG/1XCTKM25VVMG/1XCTKM35V/1XCTKM50V-PROMO,"1X9000, 1X12000 & 1X18000 BTU",3779
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM75VVMG/1XCTKM25VVMG/2XCTKM35VVMG-PROMO,1X9000 & 2X12000 BTU,3699
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM75VVMG/2XCTKM25VVMG/1XCTKM60VVMG-PROMO,2X9000 & 1X22000 BTU,3779
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM75VVMG/2XCTKM25VVMG/1XCTKM50VVMG-PROMO,2X9000 & 1X18000 BTU,3729
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM75VVMG/2XCTKM25VVMG/1XCTKM35VVMG-PROMO,2X9000 & 1X12000 BTU,3649
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM75VVMG/3XCTKM25VVMG-PROMO,3X9000 BTU,3599
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 2 AIRCON - WIFI MKM75VVMG/1XCTKM50VVMG/1XCTKM60VVMG-PROMO,1X18000 & 1X22000 BTU,3289
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 2 AIRCON - WIFI MKM75VVMG/2XCTKM50VVMG-PROMO,2X18000 BTU,3239
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 2 AIRCON - WIFI MKM75VVMG/1XCTKM35VVMG/1XCTKM60VVMG-PROMO,1X12000 & 1X22000 BTU,3219
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 2 AIRCON - WIFI MKM75VVMG/1XCTKM35VVMG/1XCTKM50VVMG-PROMO,1X12000 & 1X18000 BTU,3159
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 2 AIRCON - WIFI MKM75VVMG/2XCTKM35VVMG-PROMO,2X12000 BTU,3089
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 2 AIRCON - WIFI MKM75VVMG/1XCTKM25VVMG/1XCTKM60VVMG-PROMO,1X9000 & 1X22000 BTU,3159
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 2 AIRCON - WIFI MKM75VVMG/1XCTKM25VVMG/1XCTKM50VVMG-PROMO,1X9000 & 1X18000 BTU,3109
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 2 AIRCON - WIFI MKM75VVMG/1XCTKM25VVMG/1XCTKM35VVMG-PROMO,1X9000 & 1X12000 BTU,3029
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 2 AIRCON - WIFI MKM75VVMG/2XCTKM25VVMG-PROMO,2X9000 BTU,2979
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM75VVMG/3XCTKM25VVMG/1XCTKM35VVMG,3X9000 & 1X12000 BTU,4319
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM75VVMG/4XCTKM25VVMG,4X9000 BTU,4269
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM75VVMG/3XCTKM35VVMG,3X12000 BTU,3649
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM75VVMG/1XCTKM25VVMG/1XCTKM35VVMG/1XCTKM50VVMG,"1X9000, 1X12000 & 1X18000 BTU",3669
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM75VVMG/1XCTKM25VVMG/2XCTKM35VVMG,1X9000 & 2X12000 BTU,3589
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM75VVMG/2XCTKM25VVMG/1XCTKM60VVMG,2X9000 & 1X22000 BTU,3669
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM75VVMG/2XCTKM25VVMG/1XCTKM50VVMG,2X9000 & 1X18000 BTU,3619
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM75VVMG/2XCTKM25VVMG/1XCTKM35VVMG,2X9000 & 1X12000 BTU,3539
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM75VVMG/3XCTKM25VVMG,3X9000 BTU,3489
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 2 AIRCON - WIFI MKM75VVMG/1XCTKM50VVMG/1XCTKM60VVMG,1X18000 & 1X22000 BTU,3289
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 2 AIRCON - WIFI MKM75VVMG/2XCTKM50VVMG,2X18000 BTU,3239
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 2 AIRCON - WIFI MKM75VVMG/1XCTKM35VVMG/1XCTKM60VVMG,1X12000 & 1X22000 BTU,3219
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 2 AIRCON - WIFI MKM75VVMG/1XCTKM35VVMG/1XCTKM50VVMG,1X12000 & 1X18000 BTU,3159
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 2 AIRCON - WIFI MKM75VVMG/2XCTKM35VVMG,2X12000 BTU,3089
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 2 AIRCON - WIFI MKM75VVMG/1XCTKM25VVMG/1XCTKM60VVMG,1X9000 & 1X22000 BTU,3159
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 2 AIRCON - WIFI MKM75VVMG/1XCTKM25VVMG/1XCTKM50VVMG,1X9000 & 1X18000 BTU,3109
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 2 AIRCON - WIFI MKM75VVMG/1XCTKM25VVMG/1XCTKM35VVMG,1X9000 & 1X12000 BTU,3029
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 2 AIRCON - WIFI MKM75VVMG/2XCTKM25VVMG,2X9000 BTU,2979
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 1 AIRCON- R32 RKM35XVMG/FTKM35XVMG,SMART ENVI 12000 BTU 3 TICKS,1409
/aircon/stock.png,https://www.fujitsu-general.com/sg/,/brands/fujitsu.png,https://www.fujitsu-general.com/sg/,FUJITSU SYSTEM 1 AIRCON AOAG12CMTA/ASAG12CMTA,1X12000 BTU - 5 TICKS,1479
/aircon/stock.png,https://www.fujitsu-general.com/sg/,/brands/fujitsu.png,https://www.fujitsu-general.com/sg/,FUJITSU SYSTEM 1 AIRCON AOAG09CMTA/ASAG09CMTA,1X9000 BTU - 5 TICKS,1369
/aircon/stock.png,https://www.fujitsu-general.com/sg/,/brands/fujitsu.png,https://www.fujitsu-general.com/sg/,FUJITSU SYSTEM 3 AIRCON AOAH24CBTA3/2XASAH09CETA(B)/1XASAH18CMTA,2X9000 & 1X18000 BTU,4289
/aircon/stock.png,https://www.fujitsu-general.com/sg/,/brands/fujitsu.png,https://www.fujitsu-general.com/sg/,FUJITSU SYSTEM 2 AIRCON AOAH24CBTA3/1XASAH12CETA(B)/1XASAH18CMTA,1X12000 & 1X18000 BTU,3339
/aircon/stock.png,https://www.fujitsu-general.com/sg/,/brands/fujitsu.png,https://www.fujitsu-general.com/sg/,FUJITSU SYSTEM 2 AIRCON AOAH24CBTA3/1XASAH09CETA(B)/1XASAH18CMTA,1X9000 &1X18000 BTU,3279
/aircon/stock.png,https://www.fujitsu-general.com/sg/,/brands/fujitsu.png,https://www.fujitsu-general.com/sg/,FUJITSU SYSTEM 3 AIRCON AOAH24CBTA3/2XASAH09CETA/1XASAH18CMTA,2X9000 & 1X18000 BTU,4289
/aircon/stock.png,https://www.fujitsu-general.com/sg/,/brands/fujitsu.png,https://www.fujitsu-general.com/sg/,FUJITSU SYSTEM 2 AIRCON AOAH24CBTA3/1XASAH12CETA/1XASAH18CMTA,1X12000 & 1X18000 BTU,3339
/aircon/stock.png,https://www.fujitsu-general.com/sg/,/brands/fujitsu.png,https://www.fujitsu-general.com/sg/,FUJITSU SYSTEM 2 AIRCON AOAH24CBTA3/1XASAH09CETA/1XASAH18CMTA,1X9000 &1X18000 BTU,3279
